movieId,n_i,popularity_pct
1614,4529,3.27
1615,2405,1.74
1616,3890,2.81
1617,26836,19.38
1619,4702,3.4
1620,4404,3.18
1621,656,0.47
1622,57,0.04
1623,1019,0.74
1624,467,0.34
1625,15373,11.1
1626,747,0.54
1627,2562,1.85
1628,39,0.03
1629,912,0.66
1630,18,0.01
1631,480,0.35
1632,172,0.12
1633,2400,1.73
1635,5570,4.02
1636,78,0.06
1639,13933,10.06
1640,502,0.36
1641,15323,11.06
1642,693,0.5
1643,2624,1.89
1644,7418,5.36
1645,11458,8.27
1646,795,0.57
1647,677,0.49
1648,1560,1.13
1649,1473,1.06
1650,426,0.31
1651,145,0.1
1652,74,0.05
1653,18573,13.41
1654,625,0.45
1655,679,0.49
1656,127,0.09
1657,153,0.11
1658,1804,1.3
1659,92,0.07
1660,1234,0.89
1661,611,0.44
1662,209,0.15
1663,8001,5.78
1664,64,0.05
1665,3208,2.32
1666,138,0.1
1667,1058,0.76
1668,290,0.21
1669,310,0.22
1670,719,0.52
1671,253,0.18
1672,3807,2.75
1673,13491,9.74
1674,11164,8.06
1675,118,0.09
1676,15341,11.08
1677,168,0.12
1678,4495,3.25
1679,180,0.13
1680,6854,4.95
1681,2023,1.46
1682,24372,17.6
1683,1893,1.37
1684,609,0.44
1685,83,0.06
1686,953,0.69
1687,4572,3.3
1688,3676,2.65
1689,1985,1.43
1690,10932,7.89
1692,114,0.08
1693,4765,3.44
1694,3026,2.18
1695,200,0.14
1696,251,0.18
1697,22,0.02
1698,49,0.04
1699,1163,0.84
1701,3058,2.21
1702,3849,2.78
1703,676,0.49
1704,28324,20.45
1705,14,0.01
1706,13,0.01
1707,2697,1.95
1708,15,0.01
1709,19,0.01
1710,22,0.02
1711,4712,3.4
1713,2267,1.64
1714,36,0.03
1715,93,0.07
1716,28,0.02
1717,6872,4.96
1718,46,0.03
1719,3756,2.71
1720,57,0.04
1721,32238,23.28
1722,11907,8.6
1723,54,0.04
1724,33,0.02
1725,142,0.1
1726,1994,1.44
1727,2181,1.57
1728,231,0.17
1729,11557,8.34
1730,1754,1.27
1731,749,0.54
1732,20725,14.96
1733,550,0.4
1734,1854,1.34
1735,2924,2.11
1738,14,0.01
1739,623,0.45
1740,14,0.01
1742,26,0.02
1743,53,0.04
1744,477,0.34
1746,390,0.28
1747,10608,7.66
1748,11759,8.49
1749,94,0.07
1750,353,0.25
1752,1700,1.23
1753,2358,1.7
1754,3738,2.7
1755,633,0.46
1756,476,0.34
1757,449,0.32
1759,371,0.27
1760,2658,1.92
1762,1428,1.03
1764,12,0.01
1765,22,0.02
1767,217,0.16
1768,37,0.03
1769,2702,1.95
1770,205,0.15
1771,352,0.25
1772,2803,2.02
1773,108,0.08
1774,13,0.01
1776,14,0.01
1777,13384,9.66
1779,5972,4.31
1780,135,0.1
1781,8,0.01
1782,36,0.03
1783,1285,0.93
1784,21684,15.66
1785,1280,0.92
1787,22,0.02
1788,683,0.49
1789,14,0.01
1791,497,0.36
1792,4464,3.22
1793,121,0.09
1794,1218,0.88
1795,54,0.04
1796,37,0.03
1797,1859,1.34
1798,303,0.22
1799,2199,1.59
1801,5857,4.23
1804,762,0.55
1805,7494,5.41
1806,1018,0.74
1807,159,0.11
1809,1046,0.76
1810,3916,2.83
1811,82,0.06
1812,217,0.16
1814,236,0.17
1815,9,0.01
1816,713,0.51
1817,87,0.06
1819,19,0.01
1820,61,0.04
1821,1628,1.18
1822,169,0.12
1824,487,0.35
1825,202,0.15
1826,419,0.3
1827,1022,0.74
1829,278,0.2
1830,11,0.01
1831,7463,5.39
1832,48,0.03
1833,2389,1.72
1834,4521,3.26
1835,4823,3.48
1836,1533,1.11
1837,488,0.35
1839,522,0.38
1840,1586,1.15
1841,750,0.54
1842,23,0.02
1843,39,0.03
1844,637,0.46
1845,2417,1.75
1846,306,0.22
1848,1457,1.05
1849,49,0.04
1850,104,0.08
1851,14,0.01
1852,13,0.01
1853,160,0.12
1854,403,0.29
1855,796,0.57
1856,597,0.43
1857,230,0.17
1858,1286,0.93
1859,375,0.27
1860,503,0.36
1861,104,0.08
1862,2061,1.49
1863,1033,0.75
1864,109,0.08
1865,406,0.29
1866,1703,1.23
1867,261,0.19
1869,444,0.32
1870,384,0.28
1871,70,0.05
1872,73,0.05
1873,2702,1.95
1874,184,0.13
1875,1054,0.76
1876,11639,8.4
1877,47,0.03
1878,143,0.1
1879,242,0.17
1880,283,0.2
1881,603,0.44
1882,7373,5.32
1883,5085,3.67
1884,7852,5.67
1885,4349,3.14
1886,73,0.05
1887,560,0.4
1888,2953,2.13
1889,1621,1.17
1890,65,0.05
1891,101,0.07
1892,4181,3.02
1893,185,0.13
1894,4913,3.55
1895,3140,2.27
1896,274,0.2
1897,1044,0.75
1898,113,0.08
1899,87,0.06
1900,712,0.51
1901,72,0.05
1902,281,0.2
1903,57,0.04
1904,936,0.68
1905,46,0.03
1906,249,0.18
1907,7941,5.73
1908,42,0.03
1909,11469,8.28
1910,310,0.22
1911,6762,4.88
1912,7885,5.69
1913,1742,1.26
1914,2727,1.97
1915,32,0.02
1916,2978,2.15
1917,21103,15.24
1918,8505,6.14
1919,868,0.63
1920,3731,2.69
1921,9204,6.65
1922,229,0.17
1923,24582,17.75
1924,2304,1.66
1925,323,0.23
1926,182,0.13
1927,2600,1.88
1928,162,0.12
1929,735,0.53
1930,72,0.05
1931,1901,1.37
1932,283,0.2
1933,206,0.15
1934,861,0.62
1935,920,0.66
1936,731,0.53
1937,551,0.4
1938,1090,0.79
1939,1834,1.32
1940,708,0.51
1941,834,0.6
1942,917,0.66
1943,532,0.38
1944,2941,2.12
1945,5644,4.08
1946,1299,0.94
1947,8492,6.13
1948,1324,0.96
1949,2123,1.53
1950,3449,2.49
1951,2174,1.57
1952,6302,4.55
1953,8571,6.19
1954,14865,10.73
1955,4900,3.54
1956,4370,3.16
1957,6721,4.85
1958,5079,3.67
1959,5016,3.62
1960,7078,5.11
1961,24591,17.76
1962,8317,6.01
1963,2314,1.67
1964,2284,1.65
1965,6176,4.46
1966,1656,1.2
1967,8305,6.0
1968,21158,15.28
1969,2176,1.57
1970,2333,1.68
1971,1743,1.26
1972,1416,1.02
1973,1358,0.98
1974,3825,2.76
1975,1674,1.21
1976,1350,0.97
1977,1246,0.9
1978,1107,0.8
1979,1191,0.86
1980,1024,0.74
1981,1192,0.86
1982,6325,4.57
1983,1626,1.17
1984,1060,0.77
1985,974,0.7
1986,915,0.66
1987,600,0.43
1988,305,0.22
1989,182,0.13
1990,152,0.11
1991,2286,1.65
1992,1189,0.86
1993,956,0.69
1994,9026,6.52
1995,1485,1.07
1996,1107,0.8
1997,13359,9.65
1998,1022,0.74
1999,1049,0.76
2000,17620,12.72
2001,13080,9.44
2002,8832,6.38
2003,11200,8.09
2004,4571,3.3
2005,10401,7.51
2006,12999,9.39
2007,400,0.29
2008,103,0.07
2009,4080,2.95
2010,5437,3.93
2011,19446,14.04
2012,19724,14.24
2013,5171,3.73
2014,1848,1.33
2015,2512,1.81
2016,854,0.62
2017,1004,0.72
2018,7257,5.24
2019,11611,8.38
2020,7710,5.57
2021,9039,6.53
2022,2801,2.02
2023,10141,7.32
2024,816,0.59
2025,2278,1.64
2026,1160,0.84
2027,1047,0.76
2028,37110,26.8
2029,499,0.36
2030,38,0.03
2031,256,0.18
2032,238,0.17
2033,1415,1.02
2034,2182,1.58
2035,324,0.23
2036,1074,0.78
2037,425,0.31
2038,1230,0.89
2039,64,0.05
2040,799,0.58
2041,856,0.62
2042,2413,1.74
2043,1118,0.81
2044,296,0.21
2045,416,0.3
2046,5213,3.76
2047,157,0.11
2048,1563,1.13
2049,204,0.15
2050,1034,0.75
2051,888,0.64
2052,2225,1.61
2053,4509,3.26
2054,16510,11.92
2055,212,0.15
2056,175,0.13
2057,740,0.53
2058,8680,6.27
2059,3048,2.2
2060,2514,1.82
2061,130,0.09
2062,435,0.31
2063,78,0.06
2064,7371,5.32
2065,3925,2.83
2066,1082,0.78
2067,5685,4.1
2068,1834,1.32
2069,1128,0.81
2070,1756,1.27
2071,1386,1.0
2072,3220,2.33
2073,607,0.44
2074,274,0.2
2075,594,0.43
2076,8875,6.41
2077,1055,0.76
2078,8694,6.28
2079,139,0.1
2080,10062,7.27
2081,14294,10.32
2082,4525,3.27
2083,3413,2.46
2084,1028,0.74
2085,7784,5.62
2086,210,0.15
2087,7075,5.11
2088,3539,2.56
2089,2370,1.71
2090,2847,2.06
2091,1196,0.86
2092,1813,1.31
2093,1978,1.43
2094,6994,5.05
2095,786,0.57
2096,6291,4.54
2097,1376,0.99
2098,468,0.34
2099,1376,0.99
2100,11777,8.5
2101,153,0.11
2102,1302,0.94
2103,215,0.16
2104,302,0.22
2105,10076,7.28
2106,1529,1.1
2107,2143,1.55
2108,7039,5.08
2109,6950,5.02
2110,2562,1.85
2111,2222,1.6
2112,2659,1.92
2113,515,0.37
2114,3328,2.4
2115,21266,15.36
2116,5175,3.74
2117,3407,2.46
2118,3388,2.45
2119,1260,0.91
2120,1571,1.13
2121,1915,1.38
2122,2398,1.73
2123,2466,1.78
2124,8218,5.93
2125,5655,4.08
2126,4621,3.34
2127,40,0.03
2128,236,0.17
2129,71,0.05
2130,2059,1.49
2131,481,0.35
2132,3083,2.23
2133,4642,3.35
2134,5758,4.16
2135,2108,1.52
2136,2883,2.08
2137,5625,4.06
2138,2803,2.02
2139,4574,3.3
2140,7980,5.76
2141,4551,3.29
2142,2154,1.56
2143,3100,2.24
2144,8453,6.1
2145,7239,5.23
2146,3167,2.29
2147,1312,0.95
2148,1123,0.81
2149,654,0.47
2150,8794,6.35
2151,1513,1.09
2152,751,0.54
2153,2684,1.94
2154,1062,0.77
2155,1863,1.35
2156,60,0.04
2157,119,0.09
2158,202,0.15
2159,1605,1.16
2160,7665,5.53
2161,10169,7.34
2162,2086,1.51
2163,1803,1.3
2164,213,0.15
2165,985,0.71
2166,1003,0.72
2167,11401,8.23
2168,511,0.37
2169,1089,0.79
2170,880,0.64
2171,1203,0.87
2172,105,0.08
2173,786,0.57
2174,19988,14.43
2175,112,0.08
2176,2866,2.07
2177,607,0.44
2178,1080,0.78
2179,363,0.26
2180,557,0.4
2181,1078,0.78
2182,768,0.55
2183,2278,1.64
2184,1423,1.03
2185,300,0.22
2186,5154,3.72
2187,267,0.19
2188,2181,1.57
2189,185,0.13
2190,306,0.22
2191,97,0.07
2192,56,0.04
2193,9217,6.66
2194,15442,11.15
2195,1100,0.79
2196,320,0.23
2197,141,0.1
2198,58,0.04
2199,67,0.05
2200,89,0.06
2201,240,0.17
2202,1551,1.12
2203,2199,1.59
2204,749,0.54
2205,641,0.46
2206,1424,1.03
2207,154,0.11
2208,2196,1.59
2209,169,0.12
2210,552,0.4
2211,246,0.18
2212,1284,0.93
2213,17,0.01
2214,71,0.05
2215,81,0.06
2216,43,0.03
2217,8,0.01
2218,43,0.03
2219,127,0.09
2220,31,0.02
2221,192,0.14
2222,20,0.01
2223,37,0.03
2224,17,0.01
2225,37,0.03
2226,85,0.06
2227,216,0.16
2229,10,0.01
2230,13,0.01
2231,6759,4.88
2232,6090,4.4
2233,53,0.04
2234,56,0.04
2235,32,0.02
2236,1817,1.31
2237,400,0.29
2238,594,0.43
2239,685,0.49
2240,1577,1.14
2241,687,0.5
2242,66,0.05
2243,5918,4.27
2244,91,0.07
2245,4653,3.36
2246,65,0.05
2247,2141,1.55
2248,9082,6.56
2249,1784,1.29
2250,396,0.29
2251,8,0.01
2252,1609,1.16
2253,3724,2.69
2254,10,0.01
2255,481,0.35
2256,133,0.1
2257,124,0.09
2258,49,0.04
2259,1411,1.02
2260,271,0.2
2261,1104,0.8
2262,2298,1.66
2263,1413,1.02
2264,597,0.43
2265,661,0.48
2266,1265,0.91
2267,554,0.4
2268,15211,10.98
2269,3071,2.22
2270,32,0.02
2271,527,0.38
2272,897,0.65
2273,9388,6.78
2274,12,0.01
2275,661,0.48
2276,367,0.26
2277,8,0.01
2278,9987,7.21
2279,2495,1.8
2280,877,0.63
2281,99,0.07
2282,2282,1.65
2283,494,0.36
2284,353,0.25
2285,612,0.44
2286,249,0.18
2287,1528,1.1
2288,8557,6.18
2289,7846,5.67
2290,989,0.71
2291,21394,15.45
2292,174,0.13
2293,84,0.06
2294,10163,7.34
2295,507,0.37
2296,2104,1.52
2297,3930,2.84
2298,152,0.11
2299,44,0.03
2300,6461,4.67
2301,4313,3.11
2302,13957,10.08
2303,2295,1.66
2304,104,0.08
2305,207,0.15
2306,896,0.65
2307,202,0.15
2308,35,0.03
2309,44,0.03
2310,944,0.68
2311,4143,2.99
2312,2723,1.97
2313,6813,4.92
2314,649,0.47
2315,1658,1.2
2316,2537,1.83
2317,66,0.05
2318,4335,3.13
2319,17,0.01
2320,1728,1.25
2321,13627,9.84
2322,2181,1.57
2323,234,0.17
2324,18156,13.11
2325,1667,1.2
2326,45,0.03
2327,660,0.48
2328,1606,1.16
2329,23309,16.83
2330,823,0.59
2331,1221,0.88
2332,164,0.12
2333,4575,3.3
2334,2960,2.14
2335,5823,4.2
2336,9009,6.51
2337,1362,0.98
2338,4220,3.05
2339,326,0.24
2340,5210,3.76
2341,289,0.21
2342,250,0.18
2343,19,0.01
2344,1676,1.21
2345,254,0.18
2346,2173,1.57
2347,634,0.46
2348,2387,1.72
2349,1470,1.06
2350,134,0.1
2351,1152,0.83
2352,6650,4.8
2353,14217,10.27
2354,1229,0.89
2355,20465,14.78
2356,1149,0.83
2357,2390,1.73
2358,119,0.09
2359,6610,4.77
2360,2292,1.65
2361,1197,0.86
2362,379,0.27
2363,2348,1.7
2364,725,0.52
2365,858,0.62
2366,6627,4.79
2367,2789,2.01
2368,423,0.31
2369,5410,3.91
2370,958,0.69
2371,6298,4.55
2372,1861,1.34
2373,1666,1.2
2374,1563,1.13
2375,3768,2.72
2376,3462,2.5
2377,1080,0.78
2378,5771,4.17
2379,3373,2.44
2380,2765,2.0
2381,2722,1.97
2382,2292,1.65
2383,2155,1.56
2384,5197,3.75
2385,991,0.72
2386,591,0.43
2387,2220,1.6
2388,160,0.12
2389,2829,2.04
2390,2542,1.84
2391,6514,4.7
2392,1520,1.1
2393,8052,5.81
2394,6312,4.56
2395,13780,9.95
2396,24521,17.71
2397,162,0.12
2398,4783,3.45
2399,1388,1.0
2400,362,0.26
2401,2646,1.91
2402,4846,3.5
2403,5291,3.82
2404,3604,2.6
2405,6111,4.41
2406,13553,9.79
2407,10666,7.7
2408,1882,1.36
2409,5397,3.9
2410,5076,3.67
2411,4873,3.52
2412,3565,2.57
2413,4418,3.19
2414,2650,1.91
2415,71,0.05
2416,2636,1.9
2417,529,0.38
2418,682,0.49
2419,367,0.26
2420,8234,5.95
2421,5988,4.32
2422,3683,2.66
2423,5739,4.14
2424,11286,8.15
2425,586,0.42
2426,162,0.12
2427,8238,5.95
2428,5672,4.1
2429,1424,1.03
2430,955,0.69
2431,6045,4.36
2432,2026,1.46
2433,3965,2.86
2434,271,0.2
2435,667,0.48
2436,1311,0.95
2437,778,0.56
2438,12,0.01
2439,1620,1.17
2440,352,0.25
2441,198,0.14
2442,1350,0.97
2443,1235,0.89
2444,78,0.06
2445,760,0.55
2446,607,0.44
2447,2866,2.07
2448,1385,1.0
2449,308,0.22
2450,3741,2.7
2451,687,0.5
2452,94,0.07
2453,1203,0.87
2454,3481,2.51
2455,10174,7.35
2456,1788,1.29
2457,1354,0.98
2458,873,0.63
2459,3026,2.18
2460,809,0.58
2461,403,0.29
2462,554,0.4
2463,3408,2.46
2464,129,0.09
2465,240,0.17
2466,84,0.06
2467,5436,3.93
2468,2944,2.13
2469,3687,2.66
2470,12297,8.88
2471,5247,3.79
2472,535,0.39
2473,1265,0.91
2474,3278,2.37
2475,636,0.46
2476,2045,1.48
2477,312,0.23
2478,6485,4.68
2479,308,0.22
2480,37,0.03
2481,446,0.32
2482,344,0.25
2483,306,0.22
2484,14,0.01
2485,5498,3.97
2486,66,0.05
2487,107,0.08
2488,1032,0.75
2489,19,0.01
2490,8232,5.94
2491,874,0.63
2492,802,0.58
2493,267,0.19
2494,195,0.14
2495,845,0.61
2496,3794,2.74
2497,1852,1.34
2498,865,0.62
2499,384,0.28
2500,1021,0.74
2501,7378,5.33
2502,20328,14.68
2503,115,0.08
2504,1568,1.13
2505,4087,2.95
2506,1351,0.98
2507,455,0.33
2508,12,0.01
2509,161,0.12
2510,72,0.05
2511,1006,0.73
2512,170,0.12
2513,3364,2.43
2514,1003,0.72
2515,449,0.32
2516,398,0.29
2517,2186,1.58
2518,2066,1.49
2519,785,0.57
2520,1501,1.08
2521,667,0.48
2522,627,0.45
2523,239,0.17
2524,1972,1.42
2525,764,0.55
2526,610,0.44
2527,4163,3.01
2528,5054,3.65
2529,12702,9.17
2530,2425,1.75
2531,2044,1.48
2532,2018,1.46
2533,3421,2.47
2534,89,0.06
2535,702,0.51
2536,309,0.22
2537,284,0.21
2538,44,0.03
2539,9052,6.54
2540,1068,0.77
2541,8529,6.16
2542,15325,11.07
2543,49,0.04
2544,126,0.09
2545,129,0.09
2546,1032,0.75
2547,9,0.01
2548,818,0.59
2549,1607,1.16
2550,1531,1.11
2551,1785,1.29
2552,288,0.21
2553,1429,1.03
2554,756,0.55
2555,1399,1.01
2556,46,0.03
2557,212,0.15
2558,2027,1.46
2559,364,0.26
2560,1527,1.1
2561,1129,0.82
2562,234,0.17
2563,885,0.64
2564,19,0.01
2565,3726,2.69
2566,277,0.2
2567,3913,2.83
2568,1462,1.06
2569,52,0.04
2570,772,0.56
2571,51334,37.07
2572,11613,8.39
2573,318,0.23
2574,1471,1.06
2575,1372,0.99
2576,32,0.02
2577,237,0.17
2578,96,0.07
2579,1305,0.94
2580,8554,6.18
2581,7237,5.23
2582,525,0.38
2583,1951,1.41
2584,20,0.01
2585,597,0.43
2586,168,0.12
2587,891,0.64
2588,15,0.01
2589,352,0.25
2590,604,0.44
2591,31,0.02
2592,32,0.02
2593,504,0.36
2594,2522,1.82
2595,18,0.01
2596,1517,1.1
2597,486,0.35
2598,3910,2.82
2599,13756,9.93
2600,5298,3.83
2601,15,0.01
2602,54,0.04
2603,32,0.02
2604,29,0.02
2605,8202,5.92
2606,1880,1.36
2607,605,0.44
2608,49,0.04
2609,487,0.35
2610,393,0.28
2611,1226,0.89
2612,1103,0.8
2613,1453,1.05
2614,294,0.21
2615,1048,0.76
2616,5982,4.32
2617,16761,12.1
2618,1214,0.88
2619,11,0.01
2620,234,0.17
2621,414,0.3
2622,3625,2.62
2623,39,0.03
2624,762,0.55
2625,636,0.46
2626,268,0.19
2627,110,0.08
2628,29574,21.35
2629,886,0.64
2630,380,0.27
2631,36,0.03
2632,129,0.09
2633,1717,1.24
2634,638,0.46
2635,176,0.13
2636,74,0.05
2637,169,0.12
2638,178,0.13
2639,1205,0.87
2640,15089,10.9
2641,8076,5.83
2642,4826,3.48
2643,3352,2.42
2644,2074,1.5
2646,207,0.15
2647,271,0.2
2648,3361,2.43
2649,362,0.26
2650,167,0.12
2651,410,0.3
2652,241,0.17
2653,224,0.16
2654,881,0.64
2655,287,0.21
2656,362,0.26
2657,13482,9.73
2658,43,0.03
2659,260,0.19
2660,1018,0.74
2661,525,0.38
2662,4827,3.49
2663,227,0.16
2664,4642,3.35
2665,364,0.26
2666,108,0.08
2667,223,0.16
2668,1453,1.05
2669,489,0.35
2670,1306,0.94
2671,12588,9.09
2672,3925,2.83
2673,108,0.08
2674,181,0.13
2675,92,0.07
2676,1972,1.42
2677,2653,1.92
2678,192,0.14
2679,52,0.04
2680,26,0.02
2681,452,0.33
2682,770,0.56
2683,24651,17.8
2684,29,0.02
2685,55,0.04
2686,5834,4.21
2687,5158,3.72
2688,5742,4.15
2689,228,0.16
2690,2920,2.11
2691,602,0.43
2692,17029,12.3
2693,1825,1.32
2694,8949,6.46
2695,104,0.08
2696,1181,0.85
2697,388,0.28
2698,23,0.02
2699,13866,10.01
2700,17371,12.54
2701,11038,7.97
2702,3153,2.28
2703,32,0.02
2704,456,0.33
2705,115,0.08
2706,23301,16.82
2707,6821,4.93
2708,528,0.38
2709,1834,1.32
2710,19111,13.8
2711,303,0.22
2712,14615,10.55
2713,3742,2.7
2714,583,0.42
2715,131,0.09
2716,29381,21.21
2717,8079,5.83
2718,3038,2.19
2719,4677,3.38
2720,3847,2.78
2721,640,0.46
2722,7248,5.23
2723,8239,5.95
2724,8159,5.89
2725,681,0.49
2726,2100,1.52
2727,347,0.25
2728,5072,3.66
2729,3033,2.19
2730,2463,1.78
2731,2851,2.06
2732,1720,1.24
2733,299,0.22
2734,2720,1.96
2735,3871,2.8
2736,1457,1.05
2737,106,0.08
2738,518,0.37
2739,5566,4.02
2740,75,0.05
2741,317,0.23
2742,45,0.03
2743,93,0.07
2744,244,0.18
2745,2340,1.69
2746,8347,6.03
2747,2922,2.11
2748,949,0.69
2749,561,0.41
2750,2225,1.61
2751,331,0.24
2752,978,0.71
2753,320,0.23
2754,69,0.05
2755,176,0.13
2756,210,0.15
2757,767,0.55
2758,208,0.15
2759,2858,2.06
2760,45,0.03
2761,8407,6.07
2762,39028,28.18
2763,11879,8.58
2764,2727,1.97
2765,246,0.18
2766,270,0.19
2767,260,0.19
2768,74,0.05
2769,681,0.49
2770,9667,6.98
2771,1589,1.15
2772,1996,1.44
2773,92,0.07
2774,682,0.49
2775,158,0.11
2776,122,0.09
2777,77,0.06
2778,180,0.13
2779,2307,1.67
2780,436,0.31
2781,349,0.25
2782,661,0.48
2783,113,0.08
2784,461,0.33
2785,114,0.08
2786,380,0.27
2787,1072,0.77
2788,5816,4.2
2789,1285,0.93
2790,534,0.39
2791,18866,13.62
2792,4284,3.09
2793,2181,1.57
2794,3183,2.3
2795,5899,4.26
2796,1340,0.97
2797,19506,14.08
2798,1703,1.23
2799,1125,0.81
2800,287,0.21
2801,853,0.62
2802,2049,1.48
2803,4705,3.4
2804,12934,9.34
2805,4582,3.31
2806,1729,1.25
2807,1238,0.89
2808,4065,2.94
2809,268,0.19
2810,1154,0.83
2811,34,0.02
2812,312,0.23
2813,128,0.09
2814,84,0.06
2815,1747,1.26
2816,976,0.7
2817,726,0.52
2818,459,0.33
2819,3440,2.48
2820,334,0.24
2821,28,0.02
2822,1898,1.37
2823,41,0.03
2824,133,0.1
2825,58,0.04
2826,7478,5.4
2827,2933,2.12
2828,948,0.68
2829,1564,1.13
2830,135,0.1
2831,83,0.06
2832,31,0.02
2833,166,0.12
2834,192,0.14
2835,461,0.33
2836,1235,0.89
2837,192,0.14
2838,27,0.02
2839,179,0.13
2840,4919,3.55
2841,4368,3.15
2842,398,0.29
2843,1335,0.96
2844,544,0.39
2845,43,0.03
2846,1518,1.1
2847,362,0.26
2848,394,0.28
2849,199,0.14
2850,54,0.04
2851,627,0.45
2852,1073,0.77
2853,168,0.12
2854,68,0.05
2855,98,0.07
2856,480,0.35
2857,4398,3.18
2858,44987,32.48
2859,2192,1.58
2860,1745,1.26
2861,2312,1.67
2862,1023,0.74
2863,4261,3.08
2864,171,0.12
2865,134,0.1
2866,1407,1.02
2867,2023,1.46
2868,417,0.3
2869,51,0.04
2870,1298,0.94
2871,8478,6.12
2872,6376,4.6
2873,212,0.15
2874,448,0.32
2875,2054,1.48
2876,434,0.31
2877,1682,1.21
2878,192,0.14
2879,1016,0.73
2880,465,0.34
2881,7448,5.38
2882,952,0.69
2883,1778,1.28
2884,296,0.21
2885,531,0.38
2886,377,0.27
2887,109,0.08
2888,1086,0.78
2889,1877,1.36
2890,12045,8.7
2891,1341,0.97
2892,146,0.11
2893,482,0.35
2894,496,0.36
2895,18,0.01
2896,102,0.07
2897,183,0.13
2898,674,0.49
2899,677,0.49
2900,908,0.66
2901,1807,1.3
2902,1093,0.79
2903,729,0.53
2904,147,0.11
2905,1209,0.87
2906,1644,1.19
2907,1547,1.12
2908,7893,5.7
2909,21,0.02
2910,53,0.04
2911,91,0.07
2912,3349,2.42
2913,209,0.15
2914,129,0.09
2915,7902,5.71
2916,20791,15.01
2917,3816,2.76
2918,23317,16.84
2919,2830,2.04
2920,1048,0.76
2921,2555,1.84
2922,1621,1.17
2923,134,0.1
2924,1992,1.44
2925,805,0.58
2926,3320,2.4
2927,913,0.66
2928,524,0.38
2929,1410,1.02
2930,93,0.07
2931,345,0.25
2932,1358,0.98
2933,124,0.09
2934,38,0.03
2935,1398,1.01
2936,1422,1.03
2937,879,0.63
2938,271,0.2
2939,509,0.37
2940,1008,0.73
2941,2033,1.47
2942,3690,2.66
2943,1070,0.77
2944,7140,5.16
2945,145,0.1
2946,2062,1.49
2947,11240,8.12
2948,7182,5.19
2949,7183,5.19
2950,3674,2.65
2951,6591,4.76
2952,1783,1.29
2953,6880,4.97
2954,17,0.01
2955,29,0.02
2956,915,0.66
2957,20,0.01
2958,7,0.01
2959,40106,28.96
2960,86,0.06
2961,1852,1.34
2962,460,0.33
2963,122,0.09
2964,223,0.16
2965,413,0.3
2966,3691,2.67
2967,834,0.6
2968,8595,6.21
2969,642,0.46
2970,1279,0.92
2971,2268,1.64
2972,507,0.37
2973,3946,2.85
2974,622,0.45
2975,601,0.43
2976,3614,2.61
2977,403,0.29
2978,997,0.72
2979,321,0.23
2980,17,0.01
2981,56,0.04
2982,186,0.13
2983,699,0.5
2984,137,0.1
2985,14157,10.22
2986,4975,3.59
2987,21739,15.7
2988,710,0.51
2989,4005,2.89
2990,4090,2.95
2991,4892,3.53
2992,202,0.15
2993,4210,3.04
2994,76,0.05
2995,2882,2.08
2996,742,0.54
2997,27160,19.61
2998,78,0.06
2999,86,0.06
3000,9564,6.91
3001,73,0.05
3002,364,0.26
3003,166,0.12
3004,1648,1.19
3005,6487,4.68
3006,8802,6.36
3007,2052,1.48
3008,701,0.51
3009,25,0.02
3010,324,0.23
3011,1072,0.77
3012,89,0.06
3013,464,0.34
3014,243,0.18
3015,1031,0.74
3016,2735,1.97
3017,685,0.49
3018,1979,1.43
3019,3772,2.72
3020,6313,4.56
3021,228,0.16
3022,2224,1.61
3023,30,0.02
3024,976,0.7
3025,57,0.04
3026,73,0.05
3028,928,0.67
3029,812,0.59
3030,3559,2.57
3031,348,0.25
3032,1666,1.2
3033,11536,8.33
3034,4525,3.27
3035,2522,1.82
3036,1124,0.81
3037,4033,2.91
3038,608,0.44
3039,9191,6.64
3040,2021,1.46
3041,467,0.34
3042,395,0.29
3043,221,0.16
3044,3845,2.78
3045,822,0.59
3046,598,0.43
3047,89,0.06
3048,332,0.24
3049,233,0.17
3050,129,0.09
3051,1199,0.87
3052,15753,11.37
3053,2648,1.91
3054,1478,1.07
3055,612,0.44
3056,111,0.08
3057,52,0.04
3058,61,0.04
3059,19,0.01
3060,5235,3.78
3061,1656,1.2
3062,2779,2.01
3063,1136,0.82
3064,442,0.32
3065,40,0.03
3066,1950,1.41
3067,2849,2.06
3068,2383,1.72
3069,238,0.17
3070,3770,2.72
3071,2573,1.86
3072,7458,5.39
3073,168,0.12
3074,1439,1.04
3075,1119,0.81
3076,605,0.44
3077,1120,0.81
3078,791,0.57
3079,1358,0.98
3080,8,0.01
3081,13162,9.5
3082,8462,6.11
3083,4332,3.13
3084,21,0.02
3085,34,0.02
3086,452,0.33
3087,5293,3.82
3088,3471,2.51
3089,3186,2.3
3090,1128,0.81
3091,1333,0.96
3092,135,0.1
3093,1409,1.02
3094,653,0.47
3095,3674,2.65
3096,655,0.47
3097,1637,1.18
3098,4964,3.58
3099,1373,0.99
3100,5534,4.0
3101,9759,7.05
3102,1470,1.06
3103,404,0.29
3104,5351,3.86
3105,6711,4.85
3106,98,0.07
3107,7750,5.6
3108,7729,5.58
3109,341,0.25
3110,200,0.14
3111,1264,0.91
3112,354,0.26
3113,5181,3.74
3114,22770,16.44
3115,647,0.47
3116,43,0.03
