userId,n_u,pct_items_rated
1661,39,0.15
1662,291,1.09
1663,21,0.08
1664,28,0.1
1665,213,0.8
1666,62,0.23
1667,429,1.6
1668,108,0.4
1669,116,0.43
1670,33,0.12
1671,56,0.21
1672,504,1.88
1673,39,0.15
1674,52,0.19
1675,33,0.12
1676,263,0.98
1677,154,0.58
1678,630,2.36
1679,25,0.09
1680,26,0.1
1681,109,0.41
1682,288,1.08
1683,23,0.09
1684,55,0.21
1685,101,0.38
1686,272,1.02
1687,57,0.21
1688,92,0.34
1689,326,1.22
1690,191,0.71
1691,20,0.07
1692,81,0.3
1693,125,0.47
1694,36,0.13
1695,27,0.1
1696,56,0.21
1697,39,0.15
1698,109,0.41
1699,74,0.28
1700,91,0.34
1701,22,0.08
1702,67,0.25
1703,120,0.45
1704,75,0.28
1705,292,1.09
1706,106,0.4
1707,190,0.71
1708,137,0.51
1709,29,0.11
1710,64,0.24
1711,48,0.18
1712,29,0.11
1713,62,0.23
1714,206,0.77
1715,866,3.24
1716,272,1.02
1717,30,0.11
1718,80,0.3
1719,182,0.68
1720,31,0.12
1721,39,0.15
1722,115,0.43
1723,51,0.19
1724,35,0.13
1725,31,0.12
1726,164,0.61
1727,23,0.09
1728,96,0.36
1729,658,2.46
1730,103,0.39
1731,39,0.15
1732,320,1.2
1733,37,0.14
1734,225,0.84
1735,155,0.58
1736,272,1.02
1737,38,0.14
1738,100,0.37
1739,25,0.09
1740,23,0.09
1741,990,3.7
1742,20,0.07
1743,79,0.3
1744,33,0.12
1745,367,1.37
1746,430,1.61
1747,116,0.43
1748,722,2.7
1749,256,0.96
1750,195,0.73
1751,143,0.53
1752,37,0.14
1753,149,0.56
1754,22,0.08
1755,881,3.29
1756,113,0.42
1757,157,0.59
1758,168,0.63
1759,39,0.15
1760,34,0.13
1761,33,0.12
1762,26,0.1
1763,1498,5.6
1764,39,0.15
1765,27,0.1
1766,20,0.07
1767,132,0.49
1768,59,0.22
1769,21,0.08
1770,79,0.3
1771,345,1.29
1772,91,0.34
1773,22,0.08
1774,105,0.39
1775,228,0.85
1776,126,0.47
1777,110,0.41
1778,37,0.14
1779,283,1.06
1780,151,0.56
1781,20,0.07
1782,44,0.16
1783,40,0.15
1784,51,0.19
1785,22,0.08
1786,117,0.44
1787,21,0.08
1788,20,0.07
1789,359,1.34
1790,90,0.34
1791,50,0.19
1792,62,0.23
1793,21,0.08
1794,21,0.08
1795,21,0.08
1796,21,0.08
1797,20,0.07
1798,60,0.22
1799,55,0.21
1800,40,0.15
1801,25,0.09
1802,26,0.1
1803,190,0.71
1804,83,0.31
1805,23,0.09
1806,205,0.77
1807,79,0.3
1808,83,0.31
1809,107,0.4
1810,471,1.76
1811,360,1.35
1812,118,0.44
1813,440,1.65
1814,116,0.43
1815,463,1.73
1816,72,0.27
1817,147,0.55
1818,23,0.09
1819,115,0.43
1820,50,0.19
1821,24,0.09
1822,20,0.07
1823,61,0.23
1824,33,0.12
1825,469,1.75
1826,119,0.44
1827,32,0.12
1828,127,0.47
1829,288,1.08
1830,58,0.22
1831,96,0.36
1832,47,0.18
1833,64,0.24
1834,178,0.67
1835,209,0.78
1836,45,0.17
1837,516,1.93
1838,179,0.67
1839,237,0.89
1840,143,0.53
1841,40,0.15
1842,71,0.27
1843,47,0.18
1844,375,1.4
1845,124,0.46
1846,24,0.09
1847,265,0.99
1848,107,0.4
1849,1586,5.93
1850,94,0.35
1851,274,1.02
1852,23,0.09
1853,21,0.08
1854,733,2.74
1855,473,1.77
1856,29,0.11
1857,43,0.16
1858,253,0.95
1859,56,0.21
1860,42,0.16
1861,118,0.44
1862,101,0.38
1863,70,0.26
1864,731,2.73
1865,105,0.39
1866,63,0.24
1867,44,0.16
1868,337,1.26
1869,192,0.72
1870,149,0.56
1871,20,0.07
1872,22,0.08
1873,32,0.12
1874,48,0.18
1875,22,0.08
1876,400,1.5
1877,91,0.34
1878,20,0.07
1879,46,0.17
1880,39,0.15
1881,95,0.36
1882,87,0.33
1883,120,0.45
1884,20,0.07
1885,235,0.88
1886,30,0.11
1887,789,2.95
1888,180,0.67
1889,59,0.22
1890,178,0.67
1891,79,0.3
1892,164,0.61
1893,35,0.13
1894,51,0.19
1895,29,0.11
1896,348,1.3
1897,31,0.12
1898,23,0.09
1899,65,0.24
1900,21,0.08
1901,30,0.11
1902,162,0.61
1903,52,0.19
1904,106,0.4
1905,49,0.18
1906,642,2.4
1907,30,0.11
1908,764,2.86
1909,57,0.21
1910,35,0.13
1911,60,0.22
1912,57,0.21
1913,141,0.53
1914,41,0.15
1915,87,0.33
1916,39,0.15
1917,21,0.08
1918,184,0.69
1919,390,1.46
1920,54,0.2
1921,31,0.12
1922,152,0.57
1923,27,0.1
1924,56,0.21
1925,179,0.67
1926,23,0.09
1927,172,0.64
1928,121,0.45
1929,32,0.12
1930,277,1.04
1931,722,2.7
1932,100,0.37
1933,21,0.08
1934,22,0.08
1935,268,1.0
1936,33,0.12
1937,494,1.85
1938,22,0.08
1939,92,0.34
1940,20,0.07
1941,106,0.4
1942,638,2.39
1943,27,0.1
1944,21,0.08
1945,110,0.41
1946,40,0.15
1947,94,0.35
1948,33,0.12
1949,34,0.13
1950,26,0.1
1951,188,0.7
1952,133,0.5
1953,65,0.24
1954,50,0.19
1955,78,0.29
1956,132,0.49
1957,62,0.23
1958,165,0.62
1959,226,0.85
1960,68,0.25
1961,32,0.12
1962,20,0.07
1963,471,1.76
1964,62,0.23
1965,42,0.16
1966,1392,5.2
1967,38,0.14
1968,101,0.38
1969,229,0.86
1970,258,0.96
1971,100,0.37
1972,1213,4.54
1973,84,0.31
1974,20,0.07
1975,48,0.18
1976,43,0.16
1977,54,0.2
1978,27,0.1
1979,53,0.2
1980,204,0.76
1981,27,0.1
1982,35,0.13
1983,235,0.88
1984,600,2.24
1985,94,0.35
1986,79,0.3
1987,34,0.13
1988,136,0.51
1989,31,0.12
1990,21,0.08
1991,24,0.09
1992,102,0.38
1993,37,0.14
1994,33,0.12
1995,22,0.08
1996,58,0.22
1997,95,0.36
1998,25,0.09
1999,189,0.71
2000,56,0.21
2001,460,1.72
2002,306,1.14
2003,51,0.19
2004,521,1.95
2005,432,1.62
2006,121,0.45
2007,73,0.27
2008,417,1.56
2009,105,0.39
2010,381,1.42
2011,60,0.22
2012,41,0.15
2013,144,0.54
2014,221,0.83
2015,274,1.02
2016,21,0.08
2017,38,0.14
2018,33,0.12
2019,289,1.08
2020,22,0.08
2021,47,0.18
2022,212,0.79
2023,25,0.09
2024,653,2.44
2025,21,0.08
2026,101,0.38
2027,20,0.07
2028,22,0.08
2029,433,1.62
2030,43,0.16
2031,45,0.17
2032,118,0.44
2033,243,0.91
2034,214,0.8
2035,69,0.26
2036,128,0.48
2037,30,0.11
2038,638,2.39
2039,20,0.07
2040,35,0.13
2041,21,0.08
2042,210,0.79
2043,89,0.33
2044,130,0.49
2045,33,0.12
2046,38,0.14
2047,619,2.31
2048,35,0.13
2049,24,0.09
2050,75,0.28
2051,547,2.05
2052,58,0.22
2053,34,0.13
2054,62,0.23
2055,23,0.09
2056,107,0.4
2057,52,0.19
2058,39,0.15
2059,20,0.07
2060,48,0.18
2061,132,0.49
2062,312,1.17
2063,33,0.12
2064,361,1.35
2065,229,0.86
2066,68,0.25
2067,50,0.19
2068,452,1.69
2069,45,0.17
2070,225,0.84
2071,601,2.25
2072,656,2.45
2073,43,0.16
2074,21,0.08
2075,127,0.47
2076,42,0.16
2077,23,0.09
2078,30,0.11
2079,27,0.1
2080,365,1.36
2081,431,1.61
2082,451,1.69
2083,219,0.82
2084,597,2.23
2085,189,0.71
2086,28,0.1
2087,30,0.11
2088,87,0.33
2089,149,0.56
2090,48,0.18
2091,29,0.11
2092,161,0.6
2093,35,0.13
2094,87,0.33
2095,279,1.04
2096,23,0.09
2097,24,0.09
2098,187,0.7
2099,953,3.56
2100,60,0.22
2101,42,0.16
2102,20,0.07
2103,25,0.09
2104,235,0.88
2105,20,0.07
2106,24,0.09
2107,518,1.94
2108,66,0.25
2109,201,0.75
2110,20,0.07
2111,30,0.11
2112,20,0.07
2113,681,2.55
2114,189,0.71
2115,25,0.09
2116,100,0.37
2117,271,1.01
2118,82,0.31
2119,169,0.63
2120,129,0.48
2121,81,0.3
2122,115,0.43
2123,38,0.14
2124,33,0.12
2125,27,0.1
2126,223,0.83
2127,101,0.38
2128,127,0.47
2129,43,0.16
2130,38,0.14
2131,75,0.28
2132,20,0.07
2133,31,0.12
2134,53,0.2
2135,39,0.15
2136,201,0.75
2137,106,0.4
2138,564,2.11
2139,120,0.45
2140,197,0.74
2141,83,0.31
2142,29,0.11
2143,125,0.47
2144,68,0.25
2145,56,0.21
2146,20,0.07
2147,486,1.82
2148,28,0.1
2149,35,0.13
2150,231,0.86
2151,259,0.97
2152,30,0.11
2153,274,1.02
2154,23,0.09
2155,110,0.41
2156,36,0.13
2157,106,0.4
2158,733,2.74
2159,165,0.62
2160,91,0.34
2161,677,2.53
2162,100,0.37
2163,207,0.77
2164,103,0.39
2165,101,0.38
2166,107,0.4
2167,67,0.25
2168,57,0.21
2169,65,0.24
2170,112,0.42
2171,673,2.52
2172,96,0.36
2173,21,0.08
2174,131,0.49
2175,100,0.37
2176,106,0.4
2177,114,0.43
2178,36,0.13
2179,55,0.21
2180,52,0.19
2181,140,0.52
2182,25,0.09
2183,40,0.15
2184,437,1.63
2185,49,0.18
2186,37,0.14
2187,48,0.18
2188,345,1.29
2189,28,0.1
2190,22,0.08
2191,300,1.12
2192,54,0.2
2193,338,1.26
2194,39,0.15
2195,44,0.16
2196,46,0.17
2197,227,0.85
2198,405,1.51
2199,80,0.3
2200,57,0.21
2201,49,0.18
2202,136,0.51
2203,62,0.23
2204,196,0.73
2205,78,0.29
2206,195,0.73
2207,24,0.09
2208,292,1.09
2209,518,1.94
2210,231,0.86
2211,49,0.18
2212,56,0.21
2213,45,0.17
2214,185,0.69
2215,145,0.54
2216,28,0.1
2217,396,1.48
2218,24,0.09
2219,115,0.43
2220,45,0.17
2221,69,0.26
2222,308,1.15
2223,20,0.07
2224,104,0.39
2225,111,0.42
2226,129,0.48
2227,263,0.98
2228,48,0.18
2229,287,1.07
2230,64,0.24
2231,64,0.24
2232,962,3.6
2233,117,0.44
2234,361,1.35
2235,93,0.35
2236,82,0.31
2237,22,0.08
2238,208,0.78
2239,215,0.8
2240,38,0.14
2241,334,1.25
2242,609,2.28
2243,327,1.22
2244,157,0.59
2245,178,0.67
2246,334,1.25
2247,42,0.16
2248,243,0.91
2249,21,0.08
2250,60,0.22
2251,27,0.1
2252,60,0.22
2253,50,0.19
2254,173,0.65
2255,112,0.42
2256,109,0.41
2257,105,0.39
2258,134,0.5
2259,504,1.88
2260,121,0.45
2261,2644,9.89
2262,54,0.2
2263,112,0.42
2264,29,0.11
2265,50,0.19
2266,23,0.09
2267,41,0.15
2268,78,0.29
2269,573,2.14
2270,528,1.97
2271,25,0.09
2272,132,0.49
2273,190,0.71
2274,483,1.81
2275,318,1.19
2276,261,0.98
2277,21,0.08
2278,272,1.02
2279,20,0.07
2280,121,0.45
2281,305,1.14
2282,22,0.08
2283,47,0.18
2284,114,0.43
2285,77,0.29
2286,58,0.22
2287,20,0.07
2288,42,0.16
2289,403,1.51
2290,29,0.11
2291,53,0.2
2292,88,0.33
2293,82,0.31
2294,21,0.08
2295,187,0.7
2296,64,0.24
2297,25,0.09
2298,55,0.21
2299,162,0.61
2300,41,0.15
2301,202,0.76
2302,236,0.88
2303,23,0.09
2304,26,0.1
2305,24,0.09
2306,66,0.25
2307,73,0.27
2308,66,0.25
2309,53,0.2
2310,475,1.78
2311,639,2.39
2312,27,0.1
2313,74,0.28
2314,127,0.47
2315,44,0.16
2316,25,0.09
2317,31,0.12
2318,20,0.07
2319,20,0.07
2320,327,1.22
2321,160,0.6
2322,266,0.99
2323,103,0.39
2324,336,1.26
2325,143,0.53
2326,22,0.08
2327,126,0.47
2328,86,0.32
2329,28,0.1
2330,387,1.45
2331,51,0.19
2332,50,0.19
2333,302,1.13
2334,41,0.15
2335,327,1.22
2336,46,0.17
2337,135,0.5
2338,231,0.86
2339,152,0.57
2340,29,0.11
2341,55,0.21
2342,28,0.1
2343,287,1.07
2344,915,3.42
2345,92,0.34
2346,28,0.1
2347,32,0.12
2348,29,0.11
2349,821,3.07
2350,76,0.28
2351,76,0.28
2352,706,2.64
2353,64,0.24
2354,47,0.18
2355,40,0.15
2356,98,0.37
2357,39,0.15
2358,39,0.15
2359,25,0.09
2360,222,0.83
2361,261,0.98
2362,255,0.95
2363,103,0.39
2364,26,0.1
2365,61,0.23
2366,42,0.16
2367,584,2.18
2368,430,1.61
2369,20,0.07
2370,336,1.26
2371,168,0.63
2372,125,0.47
2373,136,0.51
2374,656,2.45
2375,23,0.09
2376,59,0.22
2377,24,0.09
2378,712,2.66
2379,24,0.09
2380,200,0.75
2381,37,0.14
2382,263,0.98
2383,63,0.24
2384,37,0.14
2385,26,0.1
2386,152,0.57
2387,302,1.13
2388,34,0.13
2389,179,0.67
2390,20,0.07
2391,57,0.21
2392,91,0.34
2393,170,0.64
2394,90,0.34
2395,314,1.17
2396,48,0.18
2397,1590,5.95
2398,637,2.38
2399,135,0.5
2400,44,0.16
2401,23,0.09
2402,93,0.35
2403,43,0.16
2404,158,0.59
2405,70,0.26
2406,72,0.27
2407,26,0.1
2408,75,0.28
2409,158,0.59
2410,125,0.47
2411,23,0.09
2412,206,0.77
2413,145,0.54
2414,28,0.1
2415,20,0.07
2416,37,0.14
2417,60,0.22
2418,56,0.21
2419,47,0.18
2420,230,0.86
2421,29,0.11
2422,30,0.11
2423,308,1.15
2424,192,0.72
2425,27,0.1
2426,120,0.45
2427,65,0.24
2428,483,1.81
2429,34,0.13
2430,392,1.47
2431,31,0.12
2432,35,0.13
2433,513,1.92
2434,21,0.08
2435,77,0.29
2436,199,0.74
2437,42,0.16
2438,45,0.17
2439,22,0.08
2440,36,0.13
2441,35,0.13
2442,25,0.09
2443,44,0.16
2444,472,1.76
2445,22,0.08
2446,28,0.1
2447,131,0.49
2448,40,0.15
2449,23,0.09
2450,20,0.07
2451,104,0.39
2452,50,0.19
2453,22,0.08
2454,61,0.23
2455,42,0.16
2456,158,0.59
2457,26,0.1
2458,39,0.15
2459,46,0.17
2460,22,0.08
2461,73,0.27
2462,48,0.18
2463,23,0.09
2464,127,0.47
2465,118,0.44
2466,52,0.19
2467,25,0.09
2468,179,0.67
2469,87,0.33
2470,274,1.02
2471,22,0.08
2472,53,0.2
2473,27,0.1
2474,238,0.89
2475,81,0.3
2476,113,0.42
2477,78,0.29
2478,84,0.31
2479,28,0.1
2480,30,0.11
2481,145,0.54
2482,173,0.65
2483,533,1.99
2484,1041,3.89
2485,50,0.19
2486,33,0.12
2487,268,1.0
2488,245,0.92
2489,22,0.08
2490,20,0.07
2491,29,0.11
2492,70,0.26
2493,85,0.32
2494,201,0.75
2495,20,0.07
2496,103,0.39
2497,121,0.45
2498,41,0.15
2499,28,0.1
2500,33,0.12
2501,21,0.08
2502,533,1.99
2503,41,0.15
2504,27,0.1
2505,77,0.29
2506,40,0.15
2507,462,1.73
2508,64,0.24
2509,220,0.82
2510,21,0.08
2511,229,0.86
2512,45,0.17
2513,191,0.71
2514,318,1.19
2515,460,1.72
2516,33,0.12
2517,707,2.64
2518,525,1.96
2519,78,0.29
2520,51,0.19
2521,50,0.19
2522,23,0.09
2523,370,1.38
2524,47,0.18
2525,40,0.15
2526,24,0.09
2527,43,0.16
2528,67,0.25
2529,388,1.45
2530,20,0.07
2531,32,0.12
2532,23,0.09
2533,36,0.13
2534,35,0.13
2535,24,0.09
2536,40,0.15
2537,33,0.12
2538,40,0.15
2539,40,0.15
2540,150,0.56
2541,28,0.1
2542,103,0.39
2543,220,0.82
2544,553,2.07
2545,127,0.47
2546,120,0.45
2547,20,0.07
2548,21,0.08
2549,237,0.89
2550,194,0.73
2551,73,0.27
2552,34,0.13
2553,88,0.33
2554,81,0.3
2555,162,0.61
2556,121,0.45
2557,33,0.12
2558,521,1.95
2559,25,0.09
2560,75,0.28
2561,124,0.46
2562,35,0.13
2563,79,0.3
2564,46,0.17
2565,264,0.99
2566,25,0.09
2567,46,0.17
2568,1254,4.69
2569,23,0.09
2570,152,0.57
2571,58,0.22
2572,23,0.09
2573,248,0.93
2574,109,0.41
2575,59,0.22
2576,74,0.28
2577,100,0.37
2578,35,0.13
2579,24,0.09
2580,163,0.61
2581,167,0.62
2582,87,0.33
2583,73,0.27
2584,363,1.36
2585,31,0.12
2586,174,0.65
2587,20,0.07
2588,21,0.08
2589,40,0.15
2590,255,0.95
2591,154,0.58
2592,22,0.08
2593,31,0.12
2594,45,0.17
2595,193,0.72
2596,41,0.15
2597,25,0.09
2598,42,0.16
2599,33,0.12
2600,95,0.36
2601,164,0.61
2602,70,0.26
2603,36,0.13
2604,59,0.22
2605,269,1.01
2606,426,1.59
2607,75,0.28
2608,227,0.85
2609,105,0.39
2610,41,0.15
2611,438,1.64
2612,106,0.4
2613,23,0.09
2614,124,0.46
2615,20,0.07
2616,52,0.19
2617,45,0.17
2618,35,0.13
2619,29,0.11
2620,125,0.47
2621,71,0.27
2622,26,0.1
2623,73,0.27
2624,20,0.07
2625,51,0.19
2626,136,0.51
2627,32,0.12
2628,26,0.1
2629,39,0.15
2630,35,0.13
2631,76,0.28
2632,24,0.09
2633,126,0.47
2634,57,0.21
2635,26,0.1
2636,36,0.13
2637,68,0.25
2638,62,0.23
2639,90,0.34
2640,206,0.77
2641,42,0.16
2642,20,0.07
2643,358,1.34
2644,473,1.77
2645,62,0.23
2646,95,0.36
2647,104,0.39
2648,32,0.12
2649,165,0.62
2650,657,2.46
2651,34,0.13
2652,21,0.08
2653,76,0.28
2654,166,0.62
2655,33,0.12
2656,151,0.56
2657,1272,4.76
2658,122,0.46
2659,101,0.38
2660,42,0.16
2661,412,1.54
2662,63,0.24
2663,227,0.85
2664,31,0.12
2665,30,0.11
2666,37,0.14
2667,22,0.08
2668,101,0.38
2669,1292,4.83
2670,140,0.52
2671,143,0.53
2672,48,0.18
2673,20,0.07
2674,24,0.09
2675,100,0.37
2676,68,0.25
2677,139,0.52
2678,72,0.27
2679,24,0.09
2680,31,0.12
2681,81,0.3
2682,42,0.16
2683,159,0.59
2684,397,1.48
2685,29,0.11
2686,55,0.21
2687,23,0.09
2688,21,0.08
2689,118,0.44
2690,60,0.22
2691,287,1.07
2692,152,0.57
2693,80,0.3
2694,135,0.5
2695,55,0.21
2696,166,0.62
2697,43,0.16
2698,307,1.15
2699,117,0.44
2700,23,0.09
2701,25,0.09
2702,467,1.75
2703,96,0.36
2704,21,0.08
2705,26,0.1
2706,58,0.22
2707,40,0.15
2708,29,0.11
2709,226,0.85
2710,118,0.44
2711,839,3.14
2712,260,0.97
2713,314,1.17
2714,28,0.1
2715,30,0.11
2716,20,0.07
2717,22,0.08
2718,1044,3.9
2719,53,0.2
2720,243,0.91
2721,25,0.09
2722,41,0.15
2723,75,0.28
2724,363,1.36
2725,35,0.13
2726,31,0.12
2727,70,0.26
2728,171,0.64
2729,32,0.12
2730,29,0.11
2731,67,0.25
2732,673,2.52
2733,107,0.4
2734,250,0.93
2735,119,0.44
2736,199,0.74
2737,36,0.13
2738,20,0.07
2739,38,0.14
2740,176,0.66
2741,225,0.84
2742,560,2.09
2743,145,0.54
2744,53,0.2
2745,67,0.25
2746,26,0.1
2747,20,0.07
2748,81,0.3
2749,78,0.29
2750,65,0.24
2751,157,0.59
2752,78,0.29
2753,64,0.24
2754,61,0.23
2755,303,1.13
2756,491,1.84
2757,788,2.95
2758,49,0.18
2759,73,0.27
2760,105,0.39
2761,111,0.42
2762,1404,5.25
2763,25,0.09
2764,129,0.48
2765,32,0.12
2766,43,0.16
2767,47,0.18
2768,68,0.25
2769,32,0.12
2770,282,1.05
2771,166,0.62
2772,975,3.65
2773,58,0.22
2774,37,0.14
2775,84,0.31
2776,99,0.37
2777,165,0.62
2778,51,0.19
2779,25,0.09
2780,422,1.58
2781,51,0.19
2782,98,0.37
2783,229,0.86
2784,42,0.16
2785,50,0.19
2786,30,0.11
2787,91,0.34
2788,200,0.75
2789,64,0.24
2790,41,0.15
2791,90,0.34
2792,123,0.46
2793,375,1.4
2794,35,0.13
2795,95,0.36
2796,22,0.08
2797,23,0.09
2798,21,0.08
2799,20,0.07
2800,28,0.1
2801,38,0.14
2802,113,0.42
2803,123,0.46
2804,106,0.4
2805,55,0.21
2806,70,0.26
2807,36,0.13
2808,111,0.42
2809,147,0.55
2810,223,0.83
2811,80,0.3
2812,397,1.48
2813,342,1.28
2814,45,0.17
2815,27,0.1
2816,130,0.49
2817,24,0.09
2818,86,0.32
2819,85,0.32
2820,25,0.09
2821,77,0.29
2822,318,1.19
2823,229,0.86
2824,27,0.1
2825,71,0.27
2826,254,0.95
2827,22,0.08
2828,26,0.1
2829,102,0.38
2830,258,0.96
2831,22,0.08
2832,22,0.08
2833,138,0.52
2834,280,1.05
2835,198,0.74
2836,73,0.27
2837,134,0.5
2838,60,0.22
2839,75,0.28
2840,46,0.17
2841,94,0.35
2842,70,0.26
2843,992,3.71
2844,41,0.15
2845,56,0.21
2846,21,0.08
2847,219,0.82
2848,117,0.44
2849,48,0.18
2850,29,0.11
2851,199,0.74
2852,114,0.43
2853,29,0.11
2854,100,0.37
2855,381,1.42
2856,165,0.62
2857,240,0.9
2858,45,0.17
2859,114,0.43
2860,341,1.28
2861,21,0.08
2862,186,0.7
2863,155,0.58
2864,578,2.16
2865,94,0.35
2866,940,3.51
2867,106,0.4
2868,503,1.88
2869,25,0.09
2870,20,0.07
2871,109,0.41
2872,43,0.16
2873,25,0.09
2874,158,0.59
2875,140,0.52
2876,33,0.12
2877,207,0.77
2878,23,0.09
2879,31,0.12
2880,33,0.12
2881,116,0.43
2882,55,0.21
2883,53,0.2
2884,20,0.07
2885,42,0.16
2886,38,0.14
2887,147,0.55
2888,20,0.07
2889,35,0.13
2890,62,0.23
2891,458,1.71
2892,136,0.51
2893,165,0.62
2894,215,0.8
2895,74,0.28
2896,20,0.07
2897,63,0.24
2898,618,2.31
2899,195,0.73
2900,106,0.4
2901,20,0.07
2902,388,1.45
2903,450,1.68
2904,23,0.09
2905,166,0.62
2906,51,0.19
2907,61,0.23
2908,147,0.55
2909,528,1.97
2910,34,0.13
2911,21,0.08
2912,58,0.22
2913,33,0.12
2914,369,1.38
2915,816,3.05
2916,167,0.62
2917,20,0.07
2918,231,0.86
2919,132,0.49
2920,47,0.18
2921,37,0.14
2922,141,0.53
2923,44,0.16
2924,156,0.58
2925,558,2.09
2926,62,0.23
2927,52,0.19
2928,458,1.71
2929,22,0.08
2930,909,3.4
2931,211,0.79
2932,50,0.19
2933,96,0.36
2934,194,0.73
2935,30,0.11
2936,21,0.08
2937,330,1.23
2938,27,0.1
2939,26,0.1
2940,22,0.08
2941,55,0.21
2942,403,1.51
2943,32,0.12
2944,24,0.09
2945,866,3.24
2946,213,0.8
2947,226,0.85
2948,319,1.19
2949,34,0.13
2950,286,1.07
2951,30,0.11
2952,59,0.22
2953,20,0.07
2954,22,0.08
2955,457,1.71
2956,21,0.08
2957,62,0.23
2958,79,0.3
2959,517,1.93
2960,21,0.08
2961,37,0.14
2962,66,0.25
2963,76,0.28
2964,42,0.16
2965,85,0.32
2966,227,0.85
2967,48,0.18
2968,26,0.1
2969,131,0.49
2970,269,1.01
2971,53,0.2
2972,183,0.68
2973,85,0.32
2974,335,1.25
2975,24,0.09
2976,21,0.08
2977,22,0.08
2978,145,0.54
2979,76,0.28
2980,37,0.14
2981,20,0.07
2982,296,1.11
2983,270,1.01
2984,74,0.28
2985,92,0.34
2986,28,0.1
2987,42,0.16
2988,829,3.1
2989,29,0.11
2990,39,0.15
2991,106,0.4
2992,354,1.32
2993,47,0.18
2994,94,0.35
2995,230,0.86
2996,52,0.19
2997,104,0.39
2998,62,0.23
2999,28,0.1
3000,164,0.61
3001,49,0.18
3002,47,0.18
3003,20,0.07
3004,74,0.28
3005,22,0.08
3006,25,0.09
3007,111,0.42
3008,180,0.67
3009,23,0.09
3010,105,0.39
3011,149,0.56
3012,23,0.09
3013,85,0.32
3014,44,0.16
3015,93,0.35
3016,42,0.16
3017,122,0.46
3018,301,1.13
3019,40,0.15
3020,441,1.65
3021,53,0.2
3022,38,0.14
3023,26,0.1
3024,338,1.26
3025,361,1.35
3026,237,0.89
3027,32,0.12
3028,52,0.19
3029,998,3.73
3030,20,0.07
3031,471,1.76
3032,284,1.06
3033,562,2.1
3034,20,0.07
3035,142,0.53
3036,33,0.12
3037,42,0.16
3038,55,0.21
3039,232,0.87
3040,256,0.96
3041,34,0.13
3042,124,0.46
3043,32,0.12
3044,22,0.08
3045,51,0.19
3046,20,0.07
3047,324,1.21
3048,41,0.15
3049,49,0.18
3050,79,0.3
3051,491,1.84
3052,258,0.96
3053,352,1.32
3054,135,0.5
3055,46,0.17
3056,199,0.74
3057,304,1.14
3058,93,0.35
3059,62,0.23
3060,172,0.64
3061,146,0.55
3062,32,0.12
3063,102,0.38
3064,62,0.23
3065,36,0.13
3066,27,0.1
3067,25,0.09
3068,116,0.43
3069,216,0.81
3070,228,0.85
3071,200,0.75
3072,84,0.31
3073,280,1.05
3074,64,0.24
3075,184,0.69
3076,330,1.23
3077,33,0.12
3078,133,0.5
3079,161,0.6
3080,116,0.43
3081,310,1.16
3082,27,0.1
3083,47,0.18
3084,20,0.07
3085,48,0.18
3086,467,1.75
3087,71,0.27
3088,196,0.73
3089,57,0.21
3090,20,0.07
3091,45,0.17
3092,204,0.76
3093,58,0.22
3094,377,1.41
3095,74,0.28
3096,29,0.11
3097,57,0.21
3098,25,0.09
3099,101,0.38
3100,55,0.21
3101,140,0.52
3102,163,0.61
3103,76,0.28
3104,22,0.08
3105,29,0.11
3106,287,1.07
3107,49,0.18
3108,215,0.8
3109,292,1.09
3110,43,0.16
3111,51,0.19
3112,41,0.15
3113,160,0.6
3114,50,0.19
3115,34,0.13
3116,43,0.16
3117,112,0.42
3118,27,0.1
3119,23,0.09
3120,29,0.11
3121,25,0.09
3122,44,0.16
3123,23,0.09
3124,59,0.22
3125,136,0.51
3126,56,0.21
3127,398,1.49
3128,167,0.62
3129,26,0.1
3130,21,0.08
3131,94,0.35
3132,128,0.48
3133,86,0.32
3134,29,0.11
3135,37,0.14
3136,51,0.19
3137,24,0.09
3138,114,0.43
3139,32,0.12
3140,24,0.09
3141,36,0.13
3142,38,0.14
3143,31,0.12
3144,114,0.43
3145,308,1.15
3146,337,1.26
3147,26,0.1
3148,149,0.56
3149,360,1.35
3150,43,0.16
3151,76,0.28
3152,166,0.62
3153,51,0.19
3154,28,0.1
3155,85,0.32
3156,21,0.08
3157,495,1.85
3158,20,0.07
3159,43,0.16
3160,40,0.15
3161,36,0.13
3162,31,0.12
3163,480,1.79
3164,24,0.09
3165,342,1.28
3166,236,0.88
3167,191,0.71
3168,20,0.07
3169,29,0.11
3170,146,0.55
3171,1128,4.22
3172,190,0.71
3173,470,1.76
3174,152,0.57
3175,22,0.08
3176,220,0.82
3177,232,0.87
3178,194,0.73
3179,577,2.16
3180,29,0.11
3181,102,0.38
3182,105,0.39
3183,33,0.12
3184,714,2.67
3185,57,0.21
3186,74,0.28
3187,307,1.15
3188,23,0.09
3189,249,0.93
3190,20,0.07
3191,329,1.23
3192,267,1.0
3193,21,0.08
3194,49,0.18
3195,362,1.35
3196,168,0.63
3197,967,3.62
3198,67,0.25
3199,193,0.72
3200,35,0.13
3201,607,2.27
3202,230,0.86
3203,92,0.34
3204,56,0.21
3205,59,0.22
3206,112,0.42
3207,720,2.69
3208,313,1.17
3209,22,0.08
3210,452,1.69
3211,47,0.18
3212,98,0.37
